id,original_text,label,corrected_text,
0523B001-3-037-b," / /20...
Αγαπημενε μου Γιώργο.",1," / /20...
Αγαπημένε μου Γιώργο.",
0523B001-3-037-b,"Ειμαι πολύ καλά και ελπίζω 
να είσαι και εσύ.",1,"Είμαι πολύ καλά και ελπίζω 
να είσαι και εσύ.",
0523B001-3-037-b,"Έκδρομη δηστιχος δεν έχουμε 
πάει γιατή καναμε κατάλυψη 
πίγαμε το Σεπτεμβριο στην 
Αθήνα και τα περάσαμε πολύ 
ωραία πίγαμε σε ένα υπέροχο
ξενοδοχίο.",1,"Εκδρομή δυστυχώς δεν έχουμε 
πάει γιατί κάναμε κατάληψη 
πήγαμε το Σεπτέμβριο στην 
Αθήνα και τα περάσαμε πολύ 
ωραία πήγαμε σε ένα υπέροχο
ξενοδοχείο.",
0523B001-3-037-b,"Αλα αυτά που δεν μου 
άρεσαν ηταν ότι μίναμε μονο
2 μέρες.",1,"Αλλά αυτό που δε μου 
άρεσε ήταν ότι μείναμε μόνο
2 μέρες.",
0523B001-3-037-b,"Τώρα σε φιλώ γιατή
βιάσομαι να φίγω.",1,"Τώρα σε φιλώ γιατί
βιάζομαι να φύγω.",
0523B001-3-037-b,Τα λέμε Φιλακια,1,Τα λέμε Φιλάκια,
0523B002-3-011-a,"Μια φορά κι έναν καιρό σε ενα δέντρο ενα πουλάκι
είχε κανει τιν φολεία.",1,"Μια φορά κι έναν καιρό σε ένα δέντρο ένα πουλάκι
είχε κάνει τη φωλιά.",
0523B002-3-011-a,"Μια μερα πειγενε να
ψαξει για φαγιτο.",1,"Μια μέρα πήγαινε να
ψάξει για φαγητό.",
0523B002-3-011-a,"εκει κοντα ιταν μηα γατα και
ειδε που το πουλακι εφιγε κε ειθελε να φαει τα μικρα
πουλακια.",1,"εκεί κοντά ήταν μια γάτα και
είδε που το πουλάκι έφυγε και ήθελε να φάει τα μικρά
πουλάκια.",
0523B002-3-011-a,"μολις ειθλενα ανεβενει στο δεντρο του ειδε ενας
σκιλος και το επιασε απο την ουρα Το κατεβισε κατο
και σατη τιν στιγμι ειρθε και η μητερα που ειχε
τα πουλακια.",1,"μόλις ήθελε να ανέβει στο δέντρο την είδε ένας
σκύλος και την έπιασε από την ουρά Την κατέβασε κάτω
και σ' εκείνη τη στιγμή ήρθε και η μητέρα που είχε
τα πουλάκια.",
0523B002-3-011-a,"Η γατα ετρεξε όσο μπορούσε γατι ουδιγουσε
απο πισο του ο σκιλος.",1,"Η γάτα έτρεξε όσο μπορούσε γιατί έτρεχε
από πίσω της ο σκύλος.",
0523B002-3-011-a,"Η μητερα εδοσε θαει στα πουλακια
πείγενε να πει ευκαριστο στο σκιλο.",1,"Η μητέρα έδωσε φαΐ στα πουλάκια
πήγαινε να πει ευχαριστώ στο σκύλο.",
0523B002-3-011-a,Ετσι η γατα δεν εκανε τιποτα sτα πουλακια.,1,Έτσι η γάτα δεν έκανε τίποτα στα πουλάκια.,
0523B002-3-011-b,Ελπίζω και εγω να είσαι καλά.,1,Ελπίζω και εγώ να είσαι καλά.,
0523B002-3-011-b,έχει πολύ καλό καιρόκαιεδω στο Βολο.,1,έχει πολύ καλό καιρό και εδώ στο Βόλο.,
0523B002-3-011-b,"Εδω δεν εχει και πολυ ζέστη αλα πομε παραλια
Καθε βραδει.",1,"Εδώ δεν έχει και πολλή ζέστη αλλά πάμε παραλία
Κάθε βράδυ.",
0523B002-3-011-b,"Ναι και εμις εχουμε ακομα σχολειο και
γραφουμε αυτες τις μερες και πρεπει να διαβαζω ολι
την μερα.",1,"Ναι και εμείς έχουμε ακόμα σχολείο και
γράφουμε αυτές τις μέρες και πρέπει να διαβάζω όλη
τη μέρα.",
0523B002-3-011-b,Οχι δεν εχω παι ακομα εκδρομη.,1,Όχι δεν έχω πάει ακόμα εκδρομή.,
0523B002-3-011-b,Ευχαριστω πολυ που μου εγραψες.,1,Ευχαριστώ πολύ που μου έγραψες.,
0523B002-3-011-b,"και εσυ πολα χαιρετισματα
                                στους δικους σου
                                Τανι",1,"και εσύ πολλά χαιρετίσματα
                                στους δικούς σου
                                Τανι",
0523B002-3-012-a,"Μια φορά κι έναν καιρό είταν ενα δέντρο και είχε
ενα φόλγα που ηχε πουλάκια κόντα στο δέντρο
πέρασε μηα γάτα είδε τα πούλεία στο δέντρο
και πήδικε γα να τούς πγάσι είρθε ο σκήλος και τίν
επγάσε απο τείν ουρα και η γάτα έφιγε τρέχοντας
και μέτα είρθε η μαματοu και του εδόσε γα να φάνε.",1,"Μια φορά κι έναν καιρό ήταν ένα δέντρο και είχε
μια φωλιά που είχε πουλάκια κοντά στο δέντρο
πέρασε μια γάτα είδε τα πουλιά στο δέντρο
και πήδηξε για να τα πιάσει ήρθε ο σκύλος και την
έπιασε από την ουρά και η γάτα έφυγε τρέχοντας
και μετά ήρθε η μαμά τους και τους έδωσε να φάνε.",
0523B002-3-012-b,Ελπιζο να εισαι και εισι καλα.,1,Ελπίζω να είσαι και εσύ καλά.,
0523B002-3-012-b,"ναι πείγα εκδρομή στο πείλειο
και τα πέρασα πάρα πόλι ορέα γάτι είχε ορεα
θάλασα και καθάρο αέρα αλα το,μονο που δεν μου άρεση
είταν οτη δεν είχε πολι κόζμο και θέλο να τα περάσις
και εσι καλα.",1,"ναι πήγα εκδρομή στο Πήλιο
και τα πέρασα πάρα πολύ ωραία γιατί είχε ωραία
θάλασσα και καθαρό αέρα αλλά το μόνο που δε   μου άρεσε
ήταν ότι δεν είχε πολύ κόσμο και θέλω να τα περάσεις
και εσύ καλά.",
0523B002-3-012-b,"πολλά χαιρετίσματα
Μαριο",0,,
0523B002-3-013-a,"Μια φορά κι έναν καιρό Ένα πουλι ήταν στο
δεντρό με τα μικρά πουλάκια του μια μέρα
βγήκe το πουλί για να ψαχσεί φαγήτο για τα μίκρα
πουλακια του, ξαφνικά ήρσε μία γάτα κατω από 
το δεντρό, και ηθελε να ανεβει πανω στο
δεντρό, ευτυχώς έφτασε ενας σκύλος, και ο σκύλος
επιασε το ουρά της γατας, για να κατεβει την γατα.",1,"Μια φορά κι έναν καιρό Ένα πουλί ήταν στο
δέντρο με τα μικρά πουλάκια του μια μέρα
βγήκε το πουλί για να ψάξει φαγητό για τα μικρά
πουλάκια του, ξαφνικά ήρθε μία γάτα κάτω από 
το δέντρο, και ήθελε να ανεβεί πάνω στο
δέντρο, ευτυχώς έφτασε ένας σκύλος, και ο σκύλος
έπιασε την ουρά της γάτας, για να κατεβεί η γάτα.",
0523B002-3-013-a,"Και ευτηχώς τη γατα Δεν μπόρουσε να πιάσει τα 
μικρά πουλακία",1,"Και ευτυχώς η γάτα Δεν μπορούσε να πιάσει τα 
μικρά πουλάκια",
0523B002-3-013-b,"Αθηνα 16/4/2010
Μια μέρα ειχα παει στην Αθηνα για
εκδρομή και ήταν καταπληκτική, ειχα
πολλούς φιλους, πηγαμε βολτες στην παραλια της
πολης, υπήρχαν πολύ κοσμο στην παραλιά που
πήγαμε, μ'ουαρεσε την πολη, τις βολτες που
καναμε, και επισης το μουσειο που πηγαμε
γιατι ηταν πολυ ωραια, αλα δυστυχώς δεν
μ'ουαρεσε άuτο που υπηρχαν πολυ κοσμο εκεί
γιατι δεν ειχαμε καλη θεση.",1,"Αθήνα 16/4/2010
Μια μέρα είχα πάει στην Αθήνα για
εκδρομή και ήταν καταπληκτική, είχα
πολλούς φίλους, πήγαμε βόλτες στην παραλία της
πόλης, υπήρχε πολύς κόσμος στην παραλία που
πήγαμε, μ' άρεσε η πόλη, οι βόλτες που
κάναμε, και επίσης το μουσείο που πήγαμε
γιατί ήταν πολύ ωραία, αλλά δυστυχώς δε
μ' άρεσε αυτό που υπήρχε πολύς κόσμος εκεί
γιατί δεν είχαμε καλή θέση.",
0523B002-3-013-b,"Αλλα
ευτυχώς ήταν καταπλήκτική την εκδρομη
μου.",1,"Αλλά
ευτυχώς ήταν καταπληκτική η εκδρομή
μου.",
0523B002-3-014-a,"Μια φορά κι έναν καιρό Μια φορά ήταν ένα
ποuλλί σε μια φοuλιά με τα μεκρά
τοu,πετουσε το ποuλλί μακριά Για να
φέρε φαγητό Για τα παιδιά του οταν
έφεγε το πολλι πέρασει μία γάτα
και είδε τα μεκρά του πουλλιού
και ήθλε να τα φάει, ανέβηκε το
δέντρο μόλις ανέβηκε η γάτα πέρασε
ένα σκuλο από είκε και την είδε
ηστγειμη ποu την ειδε έτρξε και την 
τράβξε κάτο, μέτα έΡθει η μτέΡα των
παιδιών και τα εδώσε η τΡφει, και η
γατα έφειγε και ο σκύλος 
έτΡξε πίσω της.",1,"Μια φορά κι έναν καιρό Μια φορά ήταν ένα
πουλί σε μια φωλιά με τα μικρά
του, πετούσε το πουλί μακριά Για να
φέρει φαγητό Για τα παιδιά του όταν
έφυγε το πουλί πέρασε μία γάτα
και είδε τα μικρά του πουλιού
και ήθελε να τα φάει, ανέβηκε το
δέντρο μόλις ανέβηκε η γάτα πέρασε
ένας σκύλος από εκεί και την είδε
τη στιγμή που την είδε έτρεξε και την 
τράβηξε κάτω, μετά ήΡθε η μητέΡα των
παιδιών και τους έδωσε την τροφή, και η
γάτα έφυγε και ο σκύλος 
έτΡεξε πίσω της.",
